id1,id2,Sex1,Sex2,Trans1,Trans2,distance,event,time,maxtime,np,Dyad,Dyad_num
138.1,13.1,Super,Super,0,0,16.79883487372647,0,4,4,54,dyad_483,2
141,13.1,Super,Super,0,0,7.419813707834581,0,4,4,93,dyad_486,2
145,13.1,Female,Super,0,0,0.5885773361450847,0,4,4,72,dyad_487,2
15.1,13.1,Super,Super,0,0,9.485720091275631,0,10,10,77,dyad_488,2
161.1,13.1,Male,Super,0,0,12.694943666479858,0,4,4,73,dyad_491,2
165.1,13.1,Super,Super,0,0,8.864763641964723,0,4,4,65,dyad_493,2
179.1,13.1,Male,Super,0,0,13.669893484807117,0,4,4,74,dyad_495,2
181.1,13.1,Female,Super,0,0,9.05903484610472,0,3,3,37,dyad_498,2
181.2,13.1,Female,Super,1,0,3.8700016921050784,0,1,1,71,dyad_499,2
188.1,13.1,Super,Super,0,0,10.359014837926075,0,4,4,44,dyad_502,2
195,13.1,Female,Super,0,0,6.08893317082096,0,4,4,93,dyad_506,2
208.1,13.1,Female,Super,0,0,8.541039109271129,0,4,4,85,dyad_509,2
21,13.1,Female,Super,0,0,4.762093832614722,0,10,10,56,dyad_510,2
212,13.1,Male,Super,0,0,13.090084654019224,0,4,4,44,dyad_511,2
225.1,13.1,Male,Super,0,0,11.695250184875196,0,4,4,85,dyad_516,2
227.1,13.1,Male,Super,0,0,7.908936807343502,0,4,4,72,dyad_518,2
230.1,13.1,Male,Super,0,0,7.643593879007085,0,4,4,85,dyad_521,2
237.1,13.1,Female,Super,0,0,14.015797029274783,0,4,4,44,dyad_526,2
239.1,13.1,Super,Super,0,0,9.397323709817062,0,4,4,65,dyad_529,2
260.1,13.1,Male,Super,0,0,5.396509629018104,0,4,4,47,dyad_536,2
27,13.1,Female,Super,0,0,9.74762323618362,0,10,10,51,dyad_539,2
28,13.1,Super,Super,0,0,10.855175977621844,0,10,10,49,dyad_540,2
29,13.1,Female,Super,0,0,14.528074703623416,0,4,4,25,dyad_541,2
32.1,13.1,Super,Super,0,0,2.1698610755599037,0,10,10,79,dyad_544,2
33.1,13.1,Super,Super,0,0,7.973159055321019,0,10,10,44,dyad_546,2
4,13.1,Female,Super,0,0,6.448418266808312,0,10,10,98,dyad_549,2
41.1,13.1,Super,Super,0,0,5.373771509414973,0,10,10,90,dyad_551,2
42.1,13.1,Female,Super,0,0,5.997430193021153,0,10,10,90,dyad_553,2
43,13.1,Female,Super,0,0,11.762265984366728,0,4,4,25,dyad_554,2
44.1,13.1,Super,Super,0,0,12.790731087574944,0,10,10,70,dyad_555,2
63.1,13.1,Female,Super,0,0,6.432318156613335,0,10,10,90,dyad_560,2
71,13.1,Female,Super,0,0,5.223025934569565,0,5,5,25,dyad_562,2
75.1,13.1,Super,Super,0,0,4.506536683404066,0,10,10,90,dyad_563,2
8.2,13.1,Female,Super,1,0,11.33970575729769,0,1,1,69,dyad_564,2
84.1,13.1,Female,Super,0,0,12.763382034040653,0,9,9,42,dyad_566,2
87.1,13.1,Female,Super,0,0,13.949595495946944,0,10,10,50,dyad_567,2
89.1,13.1,Female,Super,0,0,12.556894422216855,0,10,10,79,dyad_569,2
90,13.1,Female,Super,0,0,12.786189998897788,0,4,4,25,dyad_570,2
96.1,13.1,Super,Super,0,0,2.845800116231412,0,10,10,44,dyad_571,2
97,13.1,Female,Super,0,0,10.81930730925804,0,7,7,25,dyad_573,2
104,13.3,Super,Super,0,1,3.221321302091055,0,4,4,98,dyad_103,1
11.3,13.3,Super,Super,1,1,1.2766614151738356,0,4,4,64,dyad_199,1
123.1,13.3,Male,Super,0,1,4.9084915785987535,0,4,4,90,dyad_388,1
138.3,13.3,Super,Super,1,1,13.58658864955463,0,3,3,56,dyad_576,2
141,13.3,Super,Super,0,1,5.772007571371317,0,4,4,93,dyad_578,2
145,13.3,Female,Super,0,1,5.032440332141495,0,2,2,72,dyad_579,2
15.1,13.3,Super,Super,0,1,7.269401146816363,0,2,2,77,dyad_580,2
151.2,13.3,Female,Super,1,1,10.617877841278041,0,4,4,66,dyad_582,2
161.1,13.3,Male,Super,0,1,10.663366698049952,1,4,4,73,dyad_583,2
165.1,13.3,Super,Super,0,1,4.826583964735419,0,1,1,65,dyad_585,2
179.1,13.3,Male,Super,0,1,9.187533225343284,0,4,4,74,dyad_587,2
18.4,13.3,Super,Super,1,1,7.6286146537869115,1,1,2,56,dyad_589,2
181.2,13.3,Female,Super,1,1,8.323683900309607,0,4,4,71,dyad_591,2
187.2,13.3,Female,Super,1,1,1.5336985066036561,1,4,4,59,dyad_592,2
188.3,13.3,Super,Super,1,1,4.370902681476227,0,4,4,58,dyad_595,2
191.3,13.3,Female,Super,1,1,13.215435150398788,0,4,4,73,dyad_596,2
195,13.3,Female,Super,0,1,8.537644078569137,0,4,4,93,dyad_598,2
198.3,13.3,Super,Super,1,1,5.274993855219888,0,2,2,55,dyad_599,2
208.1,13.3,Female,Super,0,1,5.72448510060731,0,4,4,85,dyad_601,2
218.5,13.3,Male,Super,1,1,3.9381612944776734,0,4,4,58,dyad_604,2
22.4,13.3,Super,Super,1,1,10.25627673755826,0,4,4,66,dyad_605,2
223.4,13.3,Male,Super,1,1,11.321294787140994,0,2,2,61,dyad_606,2
225.1,13.3,Male,Super,0,1,11.091096940414895,0,4,4,85,dyad_608,2
227.1,13.3,Male,Super,0,1,11.528896552734027,0,2,2,72,dyad_610,2
23.5,13.3,Super,Super,1,1,5.317452367846826,0,2,2,70,dyad_612,2
230.1,13.3,Male,Super,0,1,7.759043203490788,0,4,4,85,dyad_613,2
231.3,13.3,Male,Super,1,1,16.600586754554023,0,2,2,72,dyad_614,2
233.2,13.3,Female,Super,1,1,8.790292217333736,0,4,4,80,dyad_615,2
235.1,13.3,Female,Super,0,1,10.891851331178366,0,2,2,64,dyad_616,2
236.6,13.3,Super,Super,1,1,4.5440922510031445,0,2,2,62,dyad_617,2
237.4,13.3,Female,Super,1,1,9.82448416709864,0,4,4,66,dyad_619,2
239.1,13.3,Super,Super,0,1,4.91549979028954,0,1,1,65,dyad_621,2
242.2,13.3,Female,Super,1,1,11.066904680498334,0,4,4,78,dyad_622,2
244.3,13.3,Super,Super,1,1,1.5375268742930561,1,4,4,58,dyad_623,2
252.3,13.3,Female,Super,1,1,15.261072804625101,0,4,4,79,dyad_624,2
256.4,13.3,Super,Super,1,1,12.304964498454375,0,4,4,66,dyad_625,2
259.4,13.3,Female,Super,1,1,2.8326902261812656,0,2,2,55,dyad_627,2
260.3,13.3,Male,Super,1,1,8.361323002424408,0,2,2,55,dyad_629,2
31.3,13.3,Super,Super,1,1,7.251279045155764,0,1,1,55,dyad_634,2
31.4,13.3,Super,Super,1,1,10.905759229782616,0,2,2,64,dyad_635,2
32.1,13.3,Super,Super,0,1,3.222026566590753,0,4,4,79,dyad_636,2
34.3,13.3,Super,Super,1,1,11.72384069936621,0,1,1,58,dyad_639,2
36.3,13.3,Super,Super,1,1,2.553718627418845,0,4,4,78,dyad_640,2
4,13.3,Female,Super,0,1,2.1697682250624313,0,4,4,98,dyad_641,2
41.1,13.3,Super,Super,0,1,4.828232795265042,0,4,4,90,dyad_643,2
42.1,13.3,Female,Super,0,1,7.092637748540557,0,4,4,90,dyad_645,2
44.1,13.3,Super,Super,0,1,10.30875377319589,0,1,1,70,dyad_647,2
44.4,13.3,Super,Super,1,1,10.653107236772897,0,1,1,62,dyad_648,2
47.5,13.3,Super,Super,1,1,6.1746626913180505,0,4,4,61,dyad_649,2
51.3,13.3,Super,Super,1,1,8.708459299755038,0,4,4,59,dyad_651,2
63.1,13.3,Female,Super,0,1,6.219915423389148,0,4,4,90,dyad_652,2
66.2,13.3,Super,Super,1,1,9.356602277410246,0,2,2,62,dyad_653,2
75.1,13.3,Super,Super,0,1,0.5550748321456821,1,1,4,90,dyad_655,2
8.2,13.3,Female,Super,1,1,14.772191950805267,0,2,2,69,dyad_656,2
87.3,13.3,Female,Super,1,1,12.047678292701091,0,2,2,55,dyad_660,2
89.1,13.3,Female,Super,0,1,8.718955797229139,0,4,4,79,dyad_661,2
96.3,13.3,Super,Super,1,1,11.58050726891382,0,2,2,70,dyad_664,2
104,13.4,Super,Super,0,1,7.898025248338771,0,3,3,98,dyad_104,1
123.1,13.4,Male,Super,0,1,11.0363739177843,0,1,1,90,dyad_389,1
138.5,13.4,Super,Super,1,1,15.600527124675365,0,2,2,30,dyad_668,2
141,13.4,Super,Super,0,1,7.3373816483833005,0,3,3,93,dyad_669,2
15.3,13.4,Super,Super,1,1,6.786359590936033,0,3,3,48,dyad_672,2
161.2,13.4,Male,Super,1,1,2.155633548480028,1,1,3,47,dyad_675,2
165.3,13.4,Super,Super,1,1,7.393596899490757,0,3,3,48,dyad_677,2
179.2,13.4,Male,Super,1,1,9.8383001881529335,1,1,3,48,dyad_679,2
187.3,13.4,Female,Super,1,1,8.377271598187502,0,3,3,47,dyad_684,2
191.3,13.4,Female,Super,1,1,4.877150137221096,0,1,1,73,dyad_687,2
194.5,13.4,Female,Super,1,1,7.070731011316784,0,1,1,29,dyad_688,2
195,13.4,Female,Super,0,1,0.9333278245621324,0,3,3,93,dyad_689,2
198.5,13.4,Super,Super,1,1,6.10012409578302,0,3,3,56,dyad_691,2
208.1,13.4,Female,Super,0,1,9.40160555984639,0,1,1,85,dyad_692,2
22.4,13.4,Super,Super,1,1,7.127963265398902,0,1,1,66,dyad_696,2
223.4,13.4,Male,Super,1,1,5.782662635797599,0,1,1,61,dyad_697,2
223.5,13.4,Male,Super,1,1,9.694984641296875,0,3,3,43,dyad_698,2
225.1,13.4,Male,Super,0,1,8.419076803032997,0,1,1,85,dyad_699,2
225.3,13.4,Male,Super,1,1,5.972380848189525,0,2,2,30,dyad_700,2
227.3,13.4,Male,Super,1,1,12.92362540987879,0,2,2,30,dyad_702,2
23.5,13.4,Super,Super,1,1,9.717482753521228,0,3,3,70,dyad_703,2
230.1,13.4,Male,Super,0,1,5.014330019457546,0,1,1,85,dyad_704,2
231.3,13.4,Male,Super,1,1,25.71463965589994,0,3,3,72,dyad_705,2
233.2,13.4,Female,Super,1,1,2.2564186131092203,0,2,2,80,dyad_706,2
235.1,13.4,Female,Super,0,1,3.5409748883680123,0,1,1,64,dyad_707,2
236.6,13.4,Super,Super,1,1,5.1223521745613425,0,1,1,62,dyad_708,2
237.4,13.4,Female,Super,1,1,13.351840077790545,0,1,1,66,dyad_710,2
237.5,13.4,Female,Super,1,1,6.557267284665021,0,3,3,43,dyad_711,2
242.2,13.4,Female,Super,1,1,4.643904635770262,0,1,1,78,dyad_713,2
252.3,13.4,Female,Super,1,1,6.144442221236138,0,3,3,79,dyad_715,2
256.4,13.4,Super,Super,1,1,9.919756019417939,1,1,1,66,dyad_716,2
256.5,13.4,Super,Super,1,1,6.557267284665021,0,3,3,43,dyad_717,2
260.8,13.4,Male,Super,1,1,12.964155824415775,0,1,1,29,dyad_721,2
31.4,13.4,Super,Super,1,1,3.5390212162693517,0,1,1,64,dyad_726,2
32.2,13.4,Super,Super,1,1,9.856886522934818,1,1,3,48,dyad_728,2
36.3,13.4,Super,Super,1,1,9.805038392234698,0,3,3,78,dyad_731,2
4,13.4,Female,Super,0,1,11.270876780002974,0,3,3,98,dyad_732,2
40.6,13.4,Female,Super,1,1,13.79431588536225,0,3,3,47,dyad_733,2
41.1,13.4,Super,Super,0,1,5.642072121647131,0,1,1,90,dyad_734,2
41.2,13.4,Super,Super,1,1,6.6509767976138825,0,3,3,30,dyad_735,2
42.1,13.4,Female,Super,0,1,3.3268754392251805,0,1,1,90,dyad_736,2
44.4,13.4,Super,Super,1,1,2.8782305809705466,1,1,3,62,dyad_739,2
47.7,13.4,Super,Super,1,1,15.61517688440354,0,2,2,30,dyad_741,2
63.1,13.4,Female,Super,0,1,5.217709447155114,0,1,1,90,dyad_743,2
75.1,13.4,Super,Super,0,1,8.776332671930744,0,1,1,90,dyad_746,2
8.5,13.4,Female,Super,1,1,15.028700408750769,0,3,3,30,dyad_748,2
96.3,13.4,Super,Super,1,1,10.020517655850663,1,1,3,70,dyad_755,2
102,138.1,Super,Super,0,0,24.827358418780307,0,3,3,42,dyad_8,1
104,138.1,Super,Super,0,0,17.407930719171492,0,5,5,98,dyad_105,1
11.3,138.1,Super,Super,1,0,14.376683440811627,0,1,1,64,dyad_201,1
120,138.1,Male,Super,0,0,23.253700282532197,0,4,4,45,dyad_296,1
123.1,138.1,Male,Super,0,0,16.798782533775665,0,5,5,90,dyad_390,1
13.1,138.1,Super,Super,0,0,16.79883487372647,0,4,4,44,dyad_483,1
141,138.1,Super,Super,0,0,19.913888765577756,0,5,5,93,dyad_759,2
145,138.1,Female,Super,0,0,17.30815389406169,0,5,5,72,dyad_760,2
15.1,138.1,Super,Super,0,0,7.396368247236184,0,5,5,77,dyad_761,2
151.2,138.1,Female,Super,1,0,6.855421678370904,0,2,2,66,dyad_763,2
161.1,138.1,Male,Super,0,0,4.109804228509399,0,5,5,73,dyad_764,2
165.1,138.1,Super,Super,0,0,16.271647860760083,0,5,5,65,dyad_766,2
179.1,138.1,Male,Super,0,0,13.767779290084523,0,5,5,74,dyad_768,2
181.1,138.1,Female,Super,0,0,11.329963284680174,0,3,3,37,dyad_771,2
181.2,138.1,Female,Super,1,0,19.79812833380886,0,2,2,71,dyad_772,2
187.2,138.1,Female,Super,1,0,15.05197914533591,0,1,1,59,dyad_773,2
188.1,138.1,Super,Super,0,0,7.8750915265015875,0,4,4,44,dyad_775,2
191.3,138.1,Female,Super,1,0,27.51472660195029,0,1,1,73,dyad_777,2
195,138.1,Female,Super,0,0,22.602172896870844,0,5,5,93,dyad_779,2
208.1,138.1,Female,Super,0,0,18.9525282654925,0,5,5,85,dyad_782,2
21,138.1,Female,Super,0,0,12.466201443680704,0,5,5,56,dyad_783,2
212,138.1,Male,Super,0,0,27.678550397260096,0,4,4,44,dyad_784,2
225.1,138.1,Male,Super,0,0,25.260034508989825,0,5,5,85,dyad_789,2
227.1,138.1,Male,Super,0,0,24.65687489512357,0,5,5,72,dyad_791,2
230.1,138.1,Male,Super,0,0,22.270793018779383,0,5,5,85,dyad_794,2
233.2,138.1,Female,Super,1,0,21.802661712165655,0,1,1,80,dyad_796,2
237.1,138.1,Female,Super,0,0,25.294069809797122,0,4,4,44,dyad_799,2
239.1,138.1,Super,Super,0,0,13.28113647700315,0,5,5,65,dyad_802,2
242.2,138.1,Female,Super,1,0,25.577463949324347,0,2,2,78,dyad_803,2
244.3,138.1,Super,Super,1,0,14.449554742881338,0,1,1,58,dyad_804,2
252.3,138.1,Female,Super,1,0,28.906625026794526,0,1,1,79,dyad_805,2
260.1,138.1,Male,Super,0,0,13.306870292924618,0,5,5,47,dyad_809,2
27,138.1,Female,Super,0,0,23.90815540842896,0,5,5,51,dyad_812,2
28,138.1,Super,Super,0,0,20.0356405466686,0,4,4,49,dyad_813,2
31.3,138.1,Super,Super,1,0,18.928851500292406,0,2,2,55,dyad_815,2
32.1,138.1,Super,Super,0,0,17.12092483126724,0,5,5,79,dyad_817,2
33.1,138.1,Super,Super,0,0,9.649724656840462,0,4,4,44,dyad_819,2
34.3,138.1,Super,Super,1,0,26.162585154789447,0,2,2,58,dyad_820,2
36.3,138.1,Super,Super,1,0,13.166548555074622,0,1,1,78,dyad_821,2
4,138.1,Female,Super,0,0,12.851581502331218,0,5,5,98,dyad_822,2
41.1,138.1,Super,Super,0,0,19.350673736409785,0,5,5,90,dyad_824,2
42.1,138.1,Female,Super,0,0,21.55306706542008,0,5,5,90,dyad_826,2
44.1,138.1,Super,Super,0,0,22.854594766601284,0,5,5,70,dyad_828,2
47.5,138.1,Super,Super,1,0,9.119462757916367,0,1,1,61,dyad_830,2
51.3,138.1,Super,Super,1,0,6.381675222031678,0,1,1,59,dyad_832,2
63.1,138.1,Female,Super,0,0,20.733185860998827,0,5,5,90,dyad_833,2
66.2,138.1,Super,Super,1,0,20.24906863140462,0,2,2,62,dyad_834,2
75.1,138.1,Super,Super,0,0,15.04507167015834,0,5,5,90,dyad_836,2
8.2,138.1,Female,Super,1,0,28.10280636675165,0,2,2,69,dyad_837,2
84.1,138.1,Female,Super,0,0,29.10230125500077,0,3,3,42,dyad_839,2
87.1,138.1,Female,Super,0,0,4.2426103896378144,0,5,5,50,dyad_840,2
87.3,138.1,Female,Super,1,0,2.9442312995955966,0,1,1,55,dyad_841,2
89.1,138.1,Female,Super,0,0,8.081945622239243,0,5,5,79,dyad_842,2
96.1,138.1,Super,Super,0,0,19.560930500774816,0,3,3,44,dyad_844,2
104,138.3,Super,Super,0,1,16.44990758069373,0,3,3,98,dyad_106,1
11.3,138.3,Super,Super,1,1,13.457147811550342,0,3,3,64,dyad_202,1
123.1,138.3,Male,Super,0,1,15.835705995946322,0,3,3,90,dyad_391,1
13.3,138.3,Super,Super,1,1,13.58658864955463,0,3,3,57,dyad_576,1
141,138.3,Super,Super,0,1,18.952481714626508,0,3,3,93,dyad_848,2
145,138.3,Female,Super,0,1,16.456370388002483,0,1,1,72,dyad_849,2
15.1,138.3,Super,Super,0,1,6.4967608852259104,0,2,2,77,dyad_850,2
151.2,138.3,Female,Super,1,1,6.354984166304196,1,3,3,66,dyad_852,2
161.1,138.3,Male,Super,0,1,3.29879477830668,0,3,3,73,dyad_853,2
165.1,138.3,Super,Super,0,1,15.309677945223196,0,1,1,65,dyad_855,2
179.1,138.3,Male,Super,0,1,12.90427847308383,0,3,3,74,dyad_857,2
18.4,138.3,Super,Super,1,1,6.342433732663272,0,2,2,56,dyad_859,2
181.2,138.3,Female,Super,1,1,19.005592966466086,0,3,3,71,dyad_861,2
187.2,138.3,Female,Super,1,1,14.1353179312244,0,3,3,59,dyad_862,2
188.3,138.3,Super,Super,1,1,15.28589635666868,0,3,3,58,dyad_865,2
191.3,138.3,Female,Super,1,1,26.60460627318102,0,3,3,73,dyad_866,2
195,138.3,Female,Super,0,1,21.70303704572913,0,3,3,93,dyad_868,2
198.3,138.3,Super,Super,1,1,9.369903224482563,0,2,2,55,dyad_869,2
208.1,138.3,Female,Super,0,1,17.987116598150045,0,3,3,85,dyad_871,2
218.5,138.3,Male,Super,1,1,11.011559837481608,0,3,3,58,dyad_874,2
22.4,138.3,Super,Super,1,1,23.645262498484485,0,3,3,66,dyad_875,2
223.4,138.3,Male,Super,1,1,24.900768778562185,0,2,2,61,dyad_876,2
225.1,138.3,Male,Super,0,1,24.296713186683327,0,3,3,85,dyad_878,2
227.1,138.3,Male,Super,0,1,23.815826065656886,0,2,2,72,dyad_880,2
23.5,138.3,Super,Super,1,1,17.364413638762265,0,2,2,70,dyad_882,2
230.1,138.3,Male,Super,0,1,21.32214550876102,0,3,3,85,dyad_883,2
231.3,138.3,Male,Super,1,1,7.319929334476262,0,2,2,72,dyad_884,2
233.2,138.3,Female,Super,1,1,20.955611069786777,0,3,3,80,dyad_885,2
235.1,138.3,Female,Super,0,1,24.38514651549763,0,2,2,64,dyad_886,2
236.6,138.3,Super,Super,1,1,18.10439678189884,0,2,2,62,dyad_887,2
237.4,138.3,Female,Super,1,1,20.1811699868408,0,3,3,66,dyad_889,2
239.1,138.3,Super,Super,0,1,12.324811299339949,0,1,1,65,dyad_891,2
242.2,138.3,Female,Super,1,1,24.64187356902269,0,3,3,78,dyad_892,2
244.3,138.3,Super,Super,1,1,13.53572568038515,0,3,3,58,dyad_893,2
252.3,138.3,Female,Super,1,1,28.045625038426856,0,3,3,79,dyad_894,2
256.4,138.3,Super,Super,1,1,25.28485508139052,0,3,3,66,dyad_895,2
259.4,138.3,Female,Super,1,1,11.576297755888822,0,2,2,55,dyad_897,2
260.3,138.3,Male,Super,1,1,5.228376091747524,0,2,2,55,dyad_899,2
31.4,138.3,Super,Super,1,1,24.397656970173337,0,2,2,64,dyad_905,2
32.1,138.3,Super,Super,0,1,16.211562785789678,0,3,3,79,dyad_906,2
34.3,138.3,Super,Super,1,1,25.23782298039793,0,1,1,58,dyad_909,2
36.3,138.3,Super,Super,1,1,12.270589539539658,0,3,3,78,dyad_910,2
4,138.3,Female,Super,0,1,11.892529137927522,0,3,3,98,dyad_911,2
41.1,138.3,Super,Super,0,1,18.404769574494598,0,3,3,90,dyad_913,2
42.1,138.3,Female,Super,0,1,20.6234320954738,0,3,3,90,dyad_915,2
44.1,138.3,Super,Super,0,1,21.896849931004756,0,1,1,70,dyad_917,2
44.4,138.3,Super,Super,1,1,22.657898576698535,0,1,1,62,dyad_918,2
47.5,138.3,Super,Super,1,1,8.27068302075902,1,3,3,61,dyad_919,2
51.3,138.3,Super,Super,1,1,5.571369093509804,0,3,3,59,dyad_921,2
63.1,138.3,Female,Super,0,1,19.78520218990787,0,3,3,90,dyad_922,2
66.2,138.3,Super,Super,1,1,19.30885250877487,0,1,1,62,dyad_923,2
75.1,138.3,Super,Super,0,1,14.099702005815915,0,3,3,90,dyad_925,2
8.2,138.3,Female,Super,1,1,27.259927908790402,0,1,1,69,dyad_926,2
87.3,138.3,Female,Super,1,1,2.041839858461703,0,1,1,55,dyad_930,2
89.1,138.3,Female,Super,0,1,7.177929377513987,0,3,3,79,dyad_931,2
96.3,138.3,Super,Super,1,1,24.38959118355384,0,2,2,70,dyad_934,2
104,138.5,Super,Super,0,1,8.372847902007688,0,2,2,98,dyad_107,1
13.4,138.5,Super,Super,1,1,15.600527124675365,0,2,2,47,dyad_668,1
141,138.5,Super,Super,0,1,10.582441361591949,0,2,2,93,dyad_936,2
15.3,138.5,Super,Super,1,1,15.658328515268147,0,2,2,48,dyad_939,2
161.2,138.5,Male,Super,1,1,15.922292031223972,0,2,2,47,dyad_942,2
165.3,138.5,Super,Super,1,1,16.090218441710945,0,2,2,48,dyad_944,2
179.2,138.5,Male,Super,1,1,15.993799231182143,0,2,2,48,dyad_946,2
187.3,138.5,Female,Super,1,1,7.6228284048462704,0,2,2,47,dyad_951,2
194.5,138.5,Female,Super,1,1,14.979330899580447,0,1,1,29,dyad_955,2
195,138.5,Female,Super,0,1,14.967117815615486,0,2,2,93,dyad_956,2
198.5,138.5,Super,Super,1,1,10.171812010289434,0,2,2,56,dyad_958,2
223.5,138.5,Male,Super,1,1,6.691145610956579,0,2,2,43,dyad_965,2
225.3,138.5,Male,Super,1,1,9.708438295874723,0,2,2,30,dyad_967,2
227.3,138.5,Male,Super,1,1,8.430947387228246,0,2,2,30,dyad_969,2
23.5,138.5,Super,Super,1,1,8.577959055456352,1,2,2,70,dyad_970,2
231.3,138.5,Male,Super,1,1,10.240019108265104,0,2,2,72,dyad_972,2
233.2,138.5,Female,Super,1,1,15.282877791679253,0,1,1,80,dyad_973,2
237.5,138.5,Female,Super,1,1,9.176888057937717,0,2,2,43,dyad_978,2
252.3,138.5,Female,Super,1,1,21.72958343018903,0,2,2,79,dyad_982,2
256.5,138.5,Super,Super,1,1,9.176888057937717,0,2,2,43,dyad_984,2
260.8,138.5,Male,Super,1,1,2.874793274370946,1,1,1,29,dyad_988,2
32.2,138.5,Super,Super,1,1,15.781492614007965,0,2,2,48,dyad_995,2
36.3,138.5,Super,Super,1,1,6.989246215553877,0,2,2,78,dyad_998,2
4,138.5,Female,Super,0,1,4.347505886156452,0,2,2,98,dyad_999,2
40.6,138.5,Female,Super,1,1,10.112583929659122,0,2,2,47,dyad_1000,2
41.2,138.5,Super,Super,1,1,9.096992891158733,0,2,2,30,dyad_1002,2
44.4,138.5,Super,Super,1,1,17.144790492254742,0,2,2,62,dyad_1006,2
47.7,138.5,Super,Super,1,1,5.311016945216829,0,2,2,30,dyad_1008,2
8.5,138.5,Female,Super,1,1,0.7236557917665088,1,1,2,30,dyad_1015,2
96.3,138.5,Super,Super,1,1,15.56868015087838,0,2,2,70,dyad_1022,2
102,141,Super,Super,0,0,6.518336568684997,0,3,3,42,dyad_11,1
104,141,Super,Super,0,0,2.5730324152357724,0,12,12,98,dyad_108,1
11.3,141,Super,Super,1,0,6.5756015033711765,0,4,4,64,dyad_204,1
120,141,Male,Super,0,0,5.1500166845601685,0,4,4,45,dyad_299,1
123.1,141,Male,Super,0,0,4.237570373209446,0,10,10,90,dyad_393,1
13.1,141,Super,Super,0,0,7.419813707834581,0,4,4,44,dyad_486,1
13.3,141,Super,Super,1,0,5.772007571371317,0,4,4,57,dyad_578,1
13.4,141,Super,Super,1,0,7.3373816483833005,0,3,3,47,dyad_669,1
138.1,141,Super,Super,0,0,19.913888765577756,0,5,5,54,dyad_759,1
138.3,141,Super,Super,1,0,18.952481714626508,0,3,3,56,dyad_848,1
138.5,141,Super,Super,1,0,10.582441361591949,0,2,2,30,dyad_936,1
145,141,Female,Super,0,0,7.61095697144208,0,7,7,72,dyad_1024,2
15.1,141,Super,Super,0,0,12.90034987069502,0,8,8,77,dyad_1025,2
15.3,141,Super,Super,1,0,5.081158461843507,0,4,4,48,dyad_1026,2
151.2,141,Female,Super,1,0,16.388895330425274,0,5,5,66,dyad_1027,2
161.1,141,Male,Super,0,0,16.241645045293836,0,9,9,73,dyad_1028,2
161.2,141,Male,Super,1,0,8.894054916950083,0,4,4,47,dyad_1029,2
165.1,141,Super,Super,0,0,4.7725188211718335,0,7,7,65,dyad_1030,2
165.3,141,Super,Super,1,0,5.5466700939775,0,4,4,48,dyad_1031,2
179.1,141,Male,Super,0,0,10.721540292221787,0,9,9,74,dyad_1032,2
179.2,141,Male,Super,1,0,6.078102095534213,0,4,4,48,dyad_1033,2
18.4,141,Super,Super,1,0,13.309868241274353,0,2,2,56,dyad_1034,2
181.1,141,Female,Super,0,0,8.91072645928871,0,3,3,37,dyad_1035,2
181.2,141,Female,Super,1,0,9.91220814775428,0,6,6,71,dyad_1036,2
187.2,141,Female,Super,1,0,6.169279764474282,0,4,4,59,dyad_1037,2
187.3,141,Female,Super,1,0,6.489580252836227,0,3,3,47,dyad_1038,2
188.1,141,Super,Super,0,0,15.726336523670795,0,4,4,44,dyad_1039,2
188.3,141,Super,Super,1,0,7.884034017076828,0,4,4,58,dyad_1040,2
191.3,141,Female,Super,1,0,9.51355698434394,0,5,5,73,dyad_1041,2
194.5,141,Female,Super,1,0,4.433604299588952,0,2,2,29,dyad_1042,2
195,141,Female,Super,0,0,6.420263791977508,0,11,11,93,dyad_1043,2
198.3,141,Super,Super,1,0,11.040719651686562,0,2,2,55,dyad_1044,2
198.5,141,Super,Super,1,0,2.0955337274438923,0,4,4,56,dyad_1045,2
208.1,141,Female,Super,0,0,2.1173736940080983,0,10,10,85,dyad_1046,2
21,141,Female,Super,0,0,8.30400079022684,0,5,5,56,dyad_1047,2
212,141,Male,Super,0,0,7.798948297631089,0,4,4,44,dyad_1048,2
218.5,141,Male,Super,1,0,8.10269711045397,0,4,4,58,dyad_1049,2
22.4,141,Super,Super,1,0,4.713377780505318,0,4,4,66,dyad_1050,2
223.4,141,Male,Super,1,0,6.416510941780856,0,3,3,61,dyad_1051,2
223.5,141,Male,Super,1,0,7.595966534273389,0,4,4,43,dyad_1052,2
225.1,141,Male,Super,0,0,5.3736152403330575,0,10,10,85,dyad_1053,2
225.3,141,Male,Super,1,0,5.081554725392404,0,2,2,30,dyad_1054,2
227.1,141,Male,Super,0,0,10.275482064654419,0,8,8,72,dyad_1055,2
227.3,141,Male,Super,1,0,12.326954227259865,0,2,2,30,dyad_1056,2
23.5,141,Super,Super,1,0,2.572283223383314,0,5,5,70,dyad_1057,2
230.1,141,Male,Super,0,0,3.0707397801354808,0,10,10,85,dyad_1058,2
231.3,141,Male,Super,1,0,20.699170922680906,0,6,6,72,dyad_1059,2
233.2,141,Female,Super,1,0,8.501609308804982,0,6,6,80,dyad_1060,2
235.1,141,Female,Super,0,0,7.0693683410481265,0,3,3,64,dyad_1061,2
236.6,141,Super,Super,1,0,3.1463661507917453,0,3,3,62,dyad_1062,2
